institution_code,department,department_code,program_code,program_name,degree_type,catalog_year,group_name,group_type,required_credits,display_order,course_code,title,credits,prerequisites,alternatives,choice_group_code,source
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Program Requirements,program_required,17,30,ECO 201,Macroeconomics,3,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Program Requirements,program_required,17,30,ECO 202,Microeconomics,3,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Program Requirements,program_required,17,30,MAT 301,Analytic Geometry and Calculus I,4,MAT 206,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Program Requirements,program_required,17,30,MAT 209,Statistics,4,MAT 206 or MAT 206.5,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Program Requirements,program_required,17,30,ECO-AA-HISTORY,Any History course or ANT/GEO/PHI/POL/PSY/SOC course,3,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 215,Environmental Economics,3,ECO 100 or ECO 201 or ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 221,International Economics,3,ECO 100 or ECO 201 or ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 223,Economic History,3,ECO 201 or ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 225,Public Economics,3,ECO 201 or ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 226,Development Economics,3,ECO 201 or ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 229,Economics of Antitrust and Regulation,3,ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 230,Feminist and Gender Economics,3,ECO 201 or ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 235,Labor Economics,3,ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 240,Behavioral Economics,3,ECO 202|MAT 209,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 245,Competition and Strategy,3,ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,Economics Electives,program_elective,9,40,ECO 250,Money & Banking,3,FNB 100 or ECO 100 or ECO 201 or ECO 202,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Social Sciences and Human Services,SSH,ECO_AA,Economics,AA,2025-2026,General Elective,program_elective,4,50,ECO-AA-GENERAL,General Elective or Common Core STEM excess credits,4,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics/
